,movieId,rating,Action,Adventure,Animation,Children,Comedy,Crime,Documentary,Drama,Fantasy,Film-Noir,Horror,Musical,Mystery,Romance,Sci-Fi,Thriller,War,Western
3974,5607,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3975,5608,3.8636363636363638,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
3976,5609,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3977,5610,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
3978,5611,2.75,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3979,5612,2.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3980,5613,3.8333333333333335,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0
3981,5614,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3982,5615,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3983,5617,3.9,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
3984,5618,4.155172413793103,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
3985,5619,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
3986,5620,3.0535714285714284,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
3987,5621,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
3988,5625,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
3989,5628,3.5,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
3990,5629,2.0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3991,5630,3.435483870967742,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
3992,5632,3.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3993,5633,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3994,5635,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3995,5636,2.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
3996,5637,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
3997,5638,2.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
3998,5640,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
3999,5643,3.5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4000,5644,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4001,5646,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4002,5649,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4003,5650,3.5454545454545454,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4004,5651,3.0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4005,5657,4.5,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4006,5663,3.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4007,5664,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4008,5665,2.5,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4009,5666,3.6,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0
4010,5667,3.25,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4011,5668,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4012,5669,3.7758620689655173,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4013,5670,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4014,5672,0.5,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4015,5673,3.621212121212121,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4016,5675,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4017,5678,2.6666666666666665,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
4018,5679,3.202127659574468,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4019,5680,3.1666666666666665,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4020,5682,3.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4021,5684,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4022,5685,4.25,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4023,5688,2.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4024,5689,2.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4025,5690,4.15625,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4026,5693,3.3181818181818183,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4027,5694,2.25,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4028,5696,2.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4029,5699,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
4030,5700,0.5,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4031,5704,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4032,5706,2.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4033,5707,3.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4034,5710,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4035,5712,3.625,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4036,5720,2.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4038,5723,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4039,5733,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4040,5735,1.75,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4041,5736,1.5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4042,5741,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4043,5742,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4044,5745,5.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4045,5746,5.0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0
4046,5747,4.285714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4047,5749,3.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4048,5752,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4049,5755,2.0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
4050,5764,4.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
4051,5767,3.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4052,5768,3.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4053,5771,0.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4054,5772,4.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4055,5773,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4056,5779,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4057,5780,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4058,5782,3.8684210526315788,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4059,5784,2.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4060,5785,3.5,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4061,5786,4.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4062,5787,2.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
4063,5788,3.6666666666666665,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4064,5791,3.78125,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4065,5792,3.6666666666666665,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4066,5796,2.5,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4067,5797,2.0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
4068,5799,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4069,5801,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
4070,5802,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4071,5803,2.5,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4072,5804,2.3,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0
4073,5809,3.375,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4074,5810,3.292682926829268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4075,5812,3.8636363636363638,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4076,5816,3.5980392156862746,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4077,5817,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4078,5818,4.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4079,5820,3.5,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4080,5826,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
4081,5828,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4082,5829,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4083,5833,4.666666666666667,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4084,5836,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4085,5838,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4086,5839,4.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4087,5840,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4088,5841,1.6666666666666667,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4089,5843,2.5,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4090,5847,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4091,5849,4.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4092,5853,3.25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
4093,5856,4.0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4094,5863,1.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4095,5867,4.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4096,5872,2.925925925925926,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4097,5873,3.875,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4098,5874,2.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4099,5875,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4100,5876,3.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
4101,5878,4.035714285714286,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4102,5879,1.5,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4103,5880,1.75,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
4104,5881,3.075,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0
4105,5882,3.5625,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4106,5883,1.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4107,5884,1.0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
4108,5888,5.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4109,5889,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4110,5890,4.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4111,5891,2.625,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4112,5893,3.25,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4113,5896,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4114,5899,4.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4115,5900,2.5625,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4116,5901,4.5,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4117,5902,3.9456521739130435,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4118,5903,3.875,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4119,5909,3.3,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
4120,5912,4.5,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4121,5915,4.75,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4122,5919,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
4123,5922,2.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4124,5925,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4125,5927,3.0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
4126,5929,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4127,5932,3.75,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4128,5938,4.5,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0
4129,5941,2.9166666666666665,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
4130,5942,2.8333333333333335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4131,5943,2.6052631578947367,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4132,5944,3.1052631578947367,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
4133,5945,3.173076923076923,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4134,5947,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4135,5949,4.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4136,5951,3.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4137,5952,4.0212765957446805,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4138,5953,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4139,5954,3.840909090909091,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4140,5955,3.5555555555555554,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4141,5956,3.518181818181818,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4142,5957,3.263157894736842,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4143,5959,3.2777777777777777,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4144,5961,1.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4145,5962,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4146,5963,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4147,5965,4.166666666666667,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
4148,5968,4.0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4149,5969,2.5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4150,5970,3.2,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4151,5971,3.9594594594594597,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0
4152,5974,3.0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4153,5975,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
4154,5979,3.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
4155,5980,3.5,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4156,5984,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4157,5986,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4158,5988,2.625,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4159,5989,3.9217391304347826,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4160,5990,3.5,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
4161,5991,3.7244897959183674,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0
4162,5992,3.7,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4163,5993,2.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4164,5994,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4165,5995,4.108695652173913,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4166,5999,2.25,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4167,6001,4.071428571428571,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4168,6002,3.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4169,6003,3.6,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0
4170,6005,3.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4171,6006,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4172,6009,3.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4173,6012,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4174,6013,1.75,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4175,6014,2.5,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4176,6016,4.1466666666666665,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4177,6020,3.5,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
4178,6021,5.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4179,6022,2.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4180,6023,3.5,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0
4181,6025,2.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4182,6027,4.166666666666667,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4183,6030,2.0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4184,6031,3.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4185,6033,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4186,6035,3.25,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4187,6036,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4188,6039,2.375,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4189,6040,2.125,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4190,6041,3.8333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4191,6042,3.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4192,6044,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4193,6049,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4194,6051,4.166666666666667,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4195,6055,2.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4196,6057,2.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
4197,6058,3.05,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4198,6059,3.3529411764705883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
4199,6060,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4200,6062,3.0833333333333335,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4201,6063,3.3333333333333335,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
4202,6064,4.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4203,6067,4.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4204,6070,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4205,6078,2.75,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
4206,6086,5.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4207,6090,3.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4208,6093,3.375,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4209,6095,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4210,6100,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4211,6101,4.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
4212,6104,4.166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4213,6107,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4214,6111,3.5,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4215,6116,2.5,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
4216,6119,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4217,6122,4.0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
4218,6123,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4219,6124,2.75,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4220,6125,3.5,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0
4221,6140,2.25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0
4222,6141,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4223,6143,3.0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4224,6145,2.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
4225,6148,2.8333333333333335,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4226,6153,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
4227,6155,3.2758620689655173,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4228,6156,3.210526315789474,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4229,6157,2.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
4230,6158,3.0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4231,6159,4.25,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4232,6162,3.1666666666666665,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4233,6163,4.5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4234,6166,1.8125,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4235,6169,2.5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4236,6170,3.5,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4237,6178,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4238,6181,4.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4239,6182,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4240,6183,3.8333333333333335,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0
4241,6184,4.25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
4242,6185,3.0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4243,6186,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
4244,6187,3.8125,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4245,6188,3.5128205128205128,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4246,6192,5.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4247,6193,3.8333333333333335,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
4248,6195,4.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
4249,6196,3.5,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
4250,6197,3.3333333333333335,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4251,6201,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
4252,6202,3.5,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4253,6203,1.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4254,6204,2.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4255,6210,3.0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4256,6212,1.9166666666666667,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4257,6213,2.642857142857143,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4258,6214,3.888888888888889,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
4259,6215,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4260,6216,3.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4261,6217,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4262,6218,3.3,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0
4263,6219,3.0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
4264,6220,2.5,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0
4265,6222,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4266,6223,3.25,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
4267,6225,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4268,6228,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
4269,6232,4.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
4270,6234,3.5,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
